Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
15-December-2023,109.94,109.94,105.98,108.08,107.639543062258979893,700927,5246,75447462.00,353478,50.43,3.96,-1.86
14-December-2023,105.63,110.00,104.63,109.16,107.787797713682187536,713899,3806,76949601.00,256547,35.94,5.37,3.53
13-December-2023,104.01,107.90,102.83,103.55,105.716138420617381312,1564738,8442,165418059.00,626796,40.06,5.07,-0.46
12-December-2023,95.49,105.10,95.01,103.95,102.700417791174897947,1815979,8826,186501802.00,514454,28.33,10.09,8.46
11-December-2023,96.15,96.68,93.65,94.46,95.455474270660899592,168543,1275,16088352.00,70651,41.92,3.03,-1.69
8-December-2023,95.01,96.20,94.65,94.98,95.314966650816701579,155626,1068,14833487.00,44609,28.66,1.55,-0.03
7-December-2023,93.53,94.99,92.77,94.81,93.990130215854439519,318548,2403,29940368.00,162634,51.05,2.22,1.28
6-December-2023,95.03,96.75,93.87,94.13,95.165348494116800403,138955,947,13223701.00,56505,40.66,2.88,-0.90
5-December-2023,94.50,95.50,93.80,94.63,94.505974024347085333,319299,2385,30175663.00,196271,61.47,1.70,0.13
4-December-2023,96.99,96.99,93.78,94.16,94.549373259723868158,207582,1416,19626748.00,92881,44.74,3.21,-2.83
1-December-2023,93.87,95.65,93.23,95.11,94.760612948894339095,100302,1244,9504679.00,50295,50.14,2.42,1.24
30-November-2023,93.89,94.37,90.41,93.85,92.464334044706586962,527618,4672,48785847.00,240513,45.58,3.96,-0.04
29-November-2023,94.50,94.75,92.40,92.91,93.372746683145259099,216847,2714,20247600.00,101834,46.96,2.35,-1.59
28-November-2023,94.54,95.90,92.75,93.56,94.144217607997558884,344105,3265,32395496.00,165468,48.09,3.15,-0.98
24-November-2023,95.50,96.53,94.35,94.74,95.427952735412003539,96055,885,9166332.00,37901,39.46,2.18,-0.76
23-November-2023,95.00,96.95,94.79,95.05,95.821454770528632341,87244,925,8359847.00,31670,36.30,2.16,0.05
22-November-2023,95.24,95.25,94.30,94.63,94.831553477117796235,85962,1126,8151910.00,41200,47.93,0.95,-0.61
21-November-2023,95.67,97.48,94.40,95.24,96.254182428906861466,122656,1185,11806153.00,35185,28.69,3.08,-0.43
20-November-2023,97.30,98.04,94.89,95.36,96.529769355279305578,245269,2268,23675760.00,104693,42.68,3.15,-1.94
17-November-2023,97.49,98.00,95.89,97.30,97.107987103280717571,196329,1318,19065114.00,145373,74.05,2.11,-0.19
16-November-2023,98.47,98.47,97.13,97.47,97.729558218078117243,102743,801,10041028.00,51808,50.42,1.34,-1.00
15-November-2023,96.28,99.25,96.28,97.92,98.007907534358970398,517987,3758,50766822.00,319316,61.65,2.97,1.64
13-November-2023,97.00,97.00,95.21,96.27,95.873043842209898503,238925,2211,22906467.00,120066,50.25,1.79,-0.73
12-November-2023,96.99,97.49,96.40,97.06,97.128421160130718954,78336,1027,7608652.00,63377,80.90,1.09,0.07
10-November-2023,93.84,96.00,93.45,95.35,95.048778343766337714,216141,2017,20543938.00,102409,47.38,2.55,1.51
9-November-2023,97.44,98.13,93.50,93.84,95.410721098817245326,157260,1015,15004290.00,66528,42.30,4.63,-3.60
8-November-2023,96.49,96.72,94.07,96.01,95.616507709070284631,334995,2530,32031052.00,179205,53.49,2.65,-0.48
7-November-2023,98.60,98.60,95.60,95.89,96.733592938477519211,203129,2751,19649398.00,121025,59.58,3.00,-2.71
6-November-2023,98.90,99.00,97.05,98.81,98.121933793760419147,314925,2194,30901050.00,174786,55.50,1.95,-0.09
3-November-2023,98.74,99.30,97.03,98.00,97.841173003241968759,67860,709,6639502.00,38093,56.13,2.27,-0.74
2-November-2023,95.24,98.00,95.24,97.76,97.324124881740775780,142695,1108,13887666.00,65806,46.12,2.76,2.52
1-November-2023,92.75,95.50,92.75,94.53,94.676777943863145656,150525,1120,14251222.00,44722,29.71,2.75,1.78
31-October-2023,91.55,94.06,91.55,92.64,93.213145278554940756,208379,1863,19423662.00,100578,48.27,2.51,1.09
30-October-2023,93.01,93.10,90.50,91.40,91.312910927319786987,268904,2734,24554407.00,141707,52.70,2.60,-1.61
27-October-2023,94.83,95.54,92.54,92.99,94.524760622761791075,196865,1484,18608617.00,114896,58.36,3.00,-1.84
26-October-2023,92.01,94.23,88.75,93.35,91.819411504995291883,255941,1736,23500352.00,82565,32.26,5.48,1.34
25-October-2023,96.30,97.85,91.84,92.54,94.525139038033112688,623930,4023,58977070.00,264410,42.38,6.01,-3.76
23-October-2023,101.99,101.99,91.12,94.30,96.088382473270496475,950822,6765,91362948.00,416390,43.79,10.87,-7.69
20-October-2023,100.01,101.85,98.71,100.45,100.472166913028340472,807079,5011,81088976.00,451767,55.98,3.14,0.44
19-October-2023,99.91,100.79,98.25,98.79,99.201864359234404332,139029,1047,13791936.00,46475,33.43,2.54,-1.12
18-October-2023,98.80,100.60,97.85,99.80,99.527123543123543123,214500,1336,21348568.00,98952,46.13,2.75,1.00
17-October-2023,97.49,100.02,97.30,98.74,98.728481309723800359,551811,3988,54479462.00,273486,49.56,2.72,1.25
16-October-2023,95.95,98.47,95.95,96.70,97.383180002143064888,130654,1150,12723502.00,45982,35.19,2.52,0.75
13-October-2023,97.89,97.89,95.47,95.95,95.956260240164257419,96434,838,9253446.00,46243,47.95,2.42,-1.94
12-October-2023,97.50,98.15,96.42,97.32,97.191557282219016468,140026,931,13609345.00,61754,44.10,1.73,-0.18
11-October-2023,97.49,98.15,96.52,97.33,97.350109989453066144,165925,1146,16152817.00,82617,49.79,1.63,-0.16
10-October-2023,92.12,97.00,92.12,96.52,95.856427319813435720,310456,1911,29759203.00,148802,47.93,4.88,4.40
9-October-2023,92.70,92.96,90.00,92.62,91.448062661444879593,180015,1051,16462023.00,99728,55.40,2.96,-0.08
6-October-2023,93.19,94.10,91.24,93.87,93.142054602884116244,681942,5691,63517479.00,419961,61.58,2.86,0.68
5-October-2023,91.41,92.79,90.67,91.91,91.526541282916757686,141911,1226,12988623.00,51736,36.46,2.12,0.50
4-October-2023,93.98,94.39,90.00,91.36,92.123613567539263181,273093,1753,25158314.00,98207,35.96,4.39,-2.62
3-October-2023,90.94,94.31,89.94,93.43,92.460581973480033116,442082,2943,40875159.00,218608,49.45,4.37,2.49
29-September-2023,90.99,91.33,89.17,89.58,90.576979940581960981,214413,1233,19420882.00,79193,36.93,2.16,-1.41
28-September-2023,89.99,90.62,89.01,89.38,89.737848285458117555,204107,1517,18316123.00,94502,46.30,1.61,-0.61
27-September-2023,87.77,90.00,86.71,89.52,88.761884750934041486,283178,1830,25135413.00,130571,46.11,3.29,1.75
26-September-2023,85.73,87.50,84.80,87.11,86.521938480617946148,617659,3392,53441054.00,383436,62.08,2.70,1.38
25-September-2023,85.98,86.00,84.32,85.72,85.322685212279640792,307566,2250,26242357.00,142383,46.29,1.68,-0.26
22-September-2023,85.99,85.99,84.26,84.98,85.135378544857603277,132798,1009,11305808.00,53022,39.93,1.73,-1.01
21-September-2023,84.00,87.00,83.71,85.38,85.446865972343631625,600585,3920,51318106.00,315399,52.52,3.29,1.38
20-September-2023,84.60,84.98,83.51,83.92,84.046037856913699069,124680,1077,10478860.00,80438,64.52,1.47,-0.68
18-September-2023,86.39,86.39,84.51,84.63,85.285612722649569912,156131,998,13315728.00,81383,52.12,1.88,-1.76
15-September-2023,85.62,86.44,85.03,85.51,85.622323578834880785,129137,908,11057010.00,40158,31.10,1.41,-0.11
14-September-2023,85.74,86.63,84.70,84.92,85.431304883685102449,129820,772,11090692.00,60102,46.30,1.93,-0.82
13-September-2023,84.02,86.00,83.35,84.54,84.755782352526648303,326381,2269,27662677.00,149283,45.74,2.65,0.52
12-September-2023,87.11,88.18,83.62,83.91,85.050140670891946204,323450,1798,27509468.00,118939,36.77,4.56,-3.20
11-September-2023,88.54,89.19,87.05,87.17,87.940709518895132712,679249,4510,59733639.00,371568,54.70,2.14,-1.37
8-September-2023,85.54,88.54,84.75,87.96,86.918580059729976465,871924,4477,75786396.00,506293,58.07,3.79,2.42
7-September-2023,85.00,85.37,83.80,84.39,84.371175289919714540,179360,1158,15132814.00,102823,57.33,1.57,-0.61
6-September-2023,86.89,86.89,84.35,84.65,85.193881892102327000,124581,1007,10613539.00,77355,62.09,2.54,-2.24
5-September-2023,87.61,88.74,85.63,85.88,87.202221404871918653,522012,4011,45520606.00,273189,52.33,3.11,-1.73
4-September-2023,88.86,89.44,87.36,87.78,88.089896665733859850,192966,1341,16998355.00,125505,65.04,2.08,-1.08
1-September-2023,90.94,91.80,88.01,88.79,89.062388155198096513,200054,1578,17817287.00,83150,41.56,3.79,-2.15
31-August-2023,88.09,91.37,86.85,90.41,89.057300207078136858,426892,2345,38017849.00,161144,37.75,4.52,2.32
30-August-2023,87.11,87.66,86.00,86.68,86.885692955027504537,320129,2436,27814630.00,167135,52.21,1.66,-0.43
29-August-2023,82.96,87.25,82.96,86.85,86.181695617275156451,287789,1922,24802144.00,95046,33.03,4.29,3.89
28-August-2023,84.11,84.79,82.60,82.84,83.258888755659854856,525411,4264,43745136.00,264677,50.38,2.19,-1.27
25-August-2023,85.89,85.89,83.78,84.23,84.552456149464097103,288765,2700,24415790.00,128385,44.46,2.11,-1.66
24-August-2023,84.71,86.10,83.65,85.06,85.009633369196391624,483320,3211,41086856.00,219607,45.44,2.45,0.35
23-August-2023,87.04,87.04,84.50,84.70,85.217454010607639475,384817,3433,32793125.00,190589,49.53,2.54,-2.34
22-August-2023,82.61,86.64,82.61,86.19,85.057005398333476146,478481,3538,40698161.00,246187,51.45,4.03,3.58
21-August-2023,82.51,84.89,82.25,82.57,83.231099348851355987,539201,5054,44878292.00,262312,48.65,2.64,0.06
18-August-2023,82.90,84.66,82.35,82.78,83.216435033433853415,213556,1389,17771369.00,91592,42.89,2.31,-0.12
17-August-2023,85.00,85.00,82.88,83.09,83.608259157471594405,195032,1606,16306286.00,91728,47.03,2.12,-1.91
16-August-2023,85.51,86.06,84.26,85.14,85.207847199392965763,483663,4032,41211883.00,244795,50.61,1.80,-0.37
14-August-2023,87.99,87.99,85.55,85.85,86.054400802163210625,121671,888,10470325.00,73419,60.34,2.44,-2.14
11-August-2023,87.45,88.39,86.50,87.24,87.706660337118263655,286487,2598,25126818.00,136146,47.52,1.89,-0.21
10-August-2023,91.16,91.84,86.50,86.86,88.025403086246416466,306262,2479,26958836.00,176712,57.70,5.34,-4.30
9-August-2023,91.79,91.79,89.42,91.13,90.641226030410463624,270499,1732,24518361.00,122650,45.34,2.37,-0.66
8-August-2023,87.01,91.42,87.01,91.04,89.574125147748844872,251271,1853,22507380.00,95318,37.93,4.41,4.03
7-August-2023,88.00,88.39,85.41,86.11,86.733171535403162952,304083,2139,26374083.00,120497,39.63,2.98,-1.89
4-August-2023,89.49,90.34,87.46,87.93,89.018496240601503759,578550,5036,51501651.00,254715,44.03,2.88,-1.56
3-August-2023,88.51,89.50,85.05,88.09,87.079781237019601637,505570,3146,44024925.00,222956,44.10,4.45,-0.42
2-August-2023,91.50,91.50,88.53,89.81,89.756482167323582577,1042244,7865,93548155.00,628851,60.34,2.97,-1.69
1-August-2023,95.51,95.55,91.54,91.82,92.643181257706535141,364950,3156,33810129.00,183940,50.40,4.01,-3.69
31-July-2023,99.99,100.90,93.25,94.68,95.916474903849261497,618820,3727,59355033.00,263170,42.53,7.65,-5.31
28-July-2023,99.39,99.39,96.17,98.61,97.539301029503878708,249052,1845,24292358.00,84520,33.94,3.22,-0.78
27-July-2023,97.22,101.16,97.00,99.12,98.749904334828101644,334500,2939,33031843.00,107412,32.11,4.16,1.90
26-July-2023,96.99,97.41,95.90,97.07,96.622363181918085492,195643,2980,18903489.00,96906,49.53,1.51,0.08
25-July-2023,96.74,97.49,95.42,95.78,96.404845404684427784,260907,2128,25152699.00,125736,48.19,2.07,-0.96
24-July-2023,98.49,99.06,95.20,95.56,97.081611256042828352,404405,4502,39260289.00,288939,71.45,3.86,-2.93
21-July-2023,96.90,99.05,95.95,96.44,97.222850451656072264,239120,1916,23247928.00,118518,49.56,3.10,-0.46
20-July-2023,95.51,97.05,95.51,96.42,96.327319480949522961,193276,1949,18617759.00,125886,65.13,1.54,0.91
19-July-2023,96.12,97.37,95.85,96.23,96.453334010060679885,177324,1711,17103491.00,94711,53.41,1.52,0.11
18-July-2023,96.26,96.71,95.84,96.11,96.187378361098034807,142327,1642,13690061.00,65569,46.07,0.87,-0.15
17-July-2023,95.70,97.07,94.40,96.16,95.889851778395977218,227902,1632,21853489.00,93876,41.19,2.67,0.46
14-July-2023,94.44,95.50,93.67,95.13,94.895454712205143255,408885,1921,38801328.00,328809,80.42,1.83,0.69
13-July-2023,93.50,97.07,92.89,93.27,94.853709183198474796,247049,1878,23433514.00,84590,34.24,4.18,-0.23
12-July-2023,93.80,94.40,92.92,93.42,93.788340113568946520,283176,4329,26558607.00,153719,54.28,1.48,-0.38
11-July-2023,92.00,93.90,91.50,93.66,93.096528304238106612,192586,1222,17929088.00,89409,46.43,2.40,1.66
10-July-2023,93.01,94.27,91.30,91.70,92.090069234638007355,280351,2405,25817543.00,96663,34.48,2.97,-1.31
7-July-2023,93.26,94.21,92.10,93.94,93.614380629566109843,148102,1948,13864477.00,75607,51.05,2.11,0.68
6-July-2023,92.45,94.89,91.68,93.26,93.473915950450395691,411305,5044,38446289.00,231918,56.39,3.21,0.81
5-July-2023,91.01,92.54,89.93,91.60,91.357393497120459121,747515,14362,68291022.00,499193,66.78,2.61,0.59
4-July-2023,91.11,91.94,90.47,91.17,91.211517895881838903,163641,1335,14925944.00,71072,43.43,1.47,0.06
3-July-2023,89.90,92.14,89.75,90.90,90.810566575860559019,516118,4324,46868968.00,276899,53.65,2.39,1.00
30-June-2023,89.00,90.80,88.32,90.13,89.507654769561267993,150821,1614,13499634.00,70769,46.92,2.48,1.13
28-June-2023,86.86,88.88,86.10,88.48,87.637325687175412535,434205,2852,38052565.00,271866,62.61,2.78,1.62
27-June-2023,85.26,89.43,85.26,86.25,87.634101602903281736,836295,5465,73287961.00,347531,41.56,4.17,0.99
26-June-2023,81.79,85.50,80.10,84.81,81.582600689391677610,1436919,4687,117227589.00,353818,24.62,5.40,3.02
23-June-2023,85.39,85.39,81.60,82.07,82.912438489217172487,294867,3250,24448142.00,170700,57.89,3.79,-3.32
22-June-2023,87.42,88.10,84.20,84.76,86.624520142982639128,1203223,3521,104228615.00,299525,24.89,3.90,-2.66
21-June-2023,90.00,90.58,86.75,87.37,87.816996312884445175,224837,1235,19744510.00,117411,52.22,3.83,-2.63
20-June-2023,88.00,90.30,87.05,88.56,87.813667582711121178,935908,2604,82185514.00,232520,24.84,3.25,0.56
19-June-2023,86.01,88.20,85.75,87.99,87.638667361488154839,366521,2874,32121412.00,149819,40.88,2.45,1.98
16-June-2023,87.25,88.34,85.63,86.32,86.612497378905430907,262295,1637,22718025.00,188644,71.92,2.71,-0.93
15-June-2023,87.06,88.04,86.61,87.22,87.449161195462389086,195874,1626,17129017.00,128484,65.60,1.43,0.16
14-June-2023,87.84,88.20,85.90,87.92,87.304336577308097995,150741,958,13160343.00,93773,62.21,2.30,0.08
13-June-2023,85.21,87.95,85.21,87.03,87.090400307600290511,187256,1189,16308200.00,43131,23.03,2.74,1.82
12-June-2023,84.67,85.86,82.44,85.19,84.240257323793713817,309027,2136,26032514.00,146160,47.30,3.42,0.52
9-June-2023,84.52,85.52,83.74,84.43,84.639569588684045216,319973,2165,27082377.00,181774,56.81,1.78,-0.09
8-June-2023,87.31,88.19,83.60,84.35,85.704512750522927205,404454,3349,34663533.00,212827,52.62,4.59,-2.96
7-June-2023,89.04,89.04,86.89,87.38,87.923237819565406389,195539,921,17192422.00,57382,29.35,2.15,-1.66
6-June-2023,87.51,88.59,87.11,88.30,88.091873511206354547,112927,842,9947951.00,40766,36.10,1.48,0.79
5-June-2023,87.69,88.10,86.21,87.14,87.060197054486841362,815206,4017,70971995.00,487027,59.74,1.89,-0.55
2-June-2023,88.05,89.07,86.64,87.27,87.865635665371772285,135661,1121,11919940.00,69659,51.35,2.43,-0.78
1-June-2023,86.43,88.75,86.43,87.67,87.905851479086578401,439359,2801,38622227.00,196949,44.83,2.32,1.24
31-May-2023,88.70,90.10,85.61,86.43,87.689116791130137775,563887,3802,49446753.00,212007,37.60,4.49,-2.27
30-May-2023,85.37,89.40,84.91,87.90,88.030190827314731148,1698761,3774,149542255.00,321980,18.95,4.49,2.53
29-May-2023,84.81,86.40,83.67,85.36,85.052601946291366609,568363,3478,48340752.00,315053,55.43,2.73,0.55
26-May-2023,82.26,84.65,82.20,84.41,83.505894859230960883,301025,1482,25137362.00,165585,55.01,2.45,2.15
25-May-2023,82.36,84.36,81.00,83.12,83.042697525937749401,483658,2770,40164265.00,220272,45.54,3.36,0.76
24-May-2023,80.66,82.70,80.66,82.36,81.809574792059232189,210156,1014,17192773.00,100445,47.80,2.04,1.70
23-May-2023,81.56,82.36,80.81,81.84,81.751750031028918952,322280,930,26346954.00,147356,45.72,1.55,0.28
22-May-2023,80.13,81.97,79.21,81.80,80.563579249026379601,217744,883,17542236.00,82576,37.92,2.76,1.67
19-May-2023,82.79,82.88,79.69,81.15,81.077448121477914146,218443,1421,17710801.00,78951,36.14,3.19,-1.64
18-May-2023,82.75,83.85,81.33,82.78,82.324646099643163647,1106950,3265,91129267.00,261454,23.62,2.52,0.03
17-May-2023,78.00,82.64,78.00,81.85,80.841946331992788794,576880,3033,46636102.00,225693,39.12,4.64,3.85
16-May-2023,76.06,79.30,76.06,78.28,78.162792639918609374,263421,1566,20589721.00,114395,43.43,3.24,2.22
15-May-2023,78.10,78.10,74.89,76.78,76.371540766140205042,230976,1317,17639993.00,103312,44.73,3.21,-1.32
12-May-2023,78.27,79.80,77.00,77.18,78.291095770811263867,343612,3222,26901760.00,107562,31.30,2.80,-1.09
11-May-2023,80.90,80.90,78.12,78.85,79.427093873105062772,787691,4171,62564007.00,478396,60.73,2.78,-2.05
10-May-2023,76.57,80.00,76.05,79.73,78.458961362137065459,479012,2621,37582784.00,250697,52.34,3.95,3.16
9-May-2023,76.36,77.91,75.25,76.29,76.650696623544940753,459861,2199,35248666.00,164435,35.76,2.66,-0.07
8-May-2023,75.40,78.35,74.80,76.12,76.397519616826812704,1019278,5646,77870311.00,399724,39.22,3.55,0.72
5-May-2023,75.50,76.00,71.90,72.85,74.296396808332402546,572992,2205,42571241.00,244958,42.75,4.10,-2.65
4-May-2023,72.46,75.49,72.46,75.03,74.058725074734732761,608820,3760,45088433.00,399927,65.69,3.03,2.57
3-May-2023,71.39,73.50,70.17,72.40,72.408025139399530586,589672,3205,42696985.00,273710,46.42,3.33,1.01
2-May-2023,69.00,71.68,68.95,70.75,70.564312800692912927,274782,1481,19389803.00,117134,42.63,2.73,1.75
28-April-2023,68.51,70.47,68.51,68.89,69.434649255125055668,139218,816,9666553.00,60302,43.31,1.96,0.38
27-April-2023,69.46,69.60,68.80,68.89,69.084137725146780774,140686,1017,9719171.00,72217,51.33,0.80,-0.57
26-April-2023,70.48,70.48,69.00,69.41,69.343068928770146269,106037,657,7352931.00,39289,37.05,1.48,-1.07
25-April-2023,69.00,70.24,68.75,69.57,69.225087193030298680,139346,872,9646239.00,62819,45.08,1.49,0.57
24-April-2023,69.42,70.80,68.34,68.59,69.375057853693467117,229026,1165,15888692.00,73103,31.92,2.46,-0.83
21-April-2023,69.67,70.42,68.50,69.84,69.381743909320640840,81518,557,5655861.00,21547,26.43,1.92,0.17
20-April-2023,70.79,71.83,69.15,69.53,69.999521110051844035,5180731,1735,362648689.00,4981787,96.16,2.68,-1.26
19-April-2023,71.25,71.70,69.20,69.80,70.342667011545606320,212635,1487,14957313.00,69218,32.55,2.50,-1.45
18-April-2023,70.89,71.99,70.25,71.30,71.223563309451180948,751049,3672,53492386.00,280120,37.30,1.74,0.41
17-April-2023,68.21,71.20,67.62,70.99,70.032994213041440283,339211,1865,23755962.00,130271,38.40,3.58,2.78
13-April-2023,70.02,70.86,67.85,68.21,69.235699760069596440,360938,1951,24989795.00,132175,36.62,3.01,-1.81
12-April-2023,70.55,71.28,69.15,69.96,70.418051452731485536,251182,1904,17687747.00,31388,12.50,2.13,-0.59
11-April-2023,71.41,71.88,69.54,70.57,70.383671337178514691,139742,1076,9835555.00,33652,24.08,2.34,-0.84
10-April-2023,70.95,71.79,69.32,71.40,70.378077708697795009,716239,7234,50407524.00,299718,41.85,2.47,0.45
6-April-2023,68.19,71.24,67.72,70.55,69.950720269381607718,1047733,4108,73289678.00,299595,28.59,3.52,2.36
5-April-2023,67.78,69.42,64.90,66.59,67.861096954940233994,370863,1754,25167170.00,195954,52.84,4.52,-1.19
3-April-2023,67.00,68.64,66.25,68.34,67.496981866018769709,158873,1025,10723448.00,30870,19.43,2.39,1.34
